ENST00000623319	ENST00000623319
ENST00000624864	ENST00000624864
ENST00000624853	ENST00000624853
ENST00000624373	ENST00000624373
ENST00000624807	ENST00000624807
ENST00000623090	ENST00000623090
ENST00000623222	ENST00000623222
ENST00000624337	ENST00000624337
ENST00000623817	ENST00000623817
ENST00000623875	ENST00000623875
ENST00000623719	ENST00000623719
ENST00000624684	ENST00000624684
ENST00000623489	ENST00000623489
ENST00000624275	ENST00000624275
ENST00000623895	ENST00000623895
ENST00000623983	ENST00000623983
ENST00000625142	ENST00000625142
ENST00000414699	ENST00000414699
ENST00000625132	ENST00000625132
ENST00000623767	ENST00000623767
ENST00000623843	ENST00000623843
ENST00000624936	ENST00000624936
ENST00000623210	ENST00000623210
ENST00000623941	ENST00000623941
ENST00000624205	ENST00000624205
ENST00000625054	ENST00000625054
ENST00000624958	ENST00000624958
ENST00000624378	ENST00000624378
ENST00000623892	ENST00000623892
ENST00000623613	ENST00000623613
ENST00000623297	ENST00000623297
ENST00000624345	ENST00000624345
ENST00000624129	ENST00000624129
ENST00000623569	ENST00000623569
ENST00000623147	ENST00000623147
ENST00000623458	ENST00000623458
ENST00000623243	ENST00000623243
ENST00000624488	ENST00000624488
ENST00000623294	ENST00000623294
ENST00000624667	ENST00000624667
ENST00000624986	ENST00000624986
ENST00000622931	ENST00000622931
ENST00000623798	ENST00000623798
ENST00000623092	ENST00000623092
ENST00000623854	ENST00000623854
ENST00000624924	ENST00000624924
ENST00000624087	ENST00000624087
ENST00000623093	ENST00000623093
ENST00000623096	ENST00000623096
ENST00000623945	ENST00000623945
ENST00000624509	ENST00000624509
ENST00000624029	ENST00000624029
ENST00000623064	ENST00000623064
ENST00000624662	ENST00000624662
ENST00000624891	ENST00000624891
ENST00000624679	ENST00000624679
ENST00000624878	ENST00000624878
ENST00000623075	ENST00000623075
ENST00000624818	ENST00000624818
ENST00000623539	ENST00000623539
ENST00000623967	ENST00000623967
ENST00000624598	ENST00000624598
ENST00000624920	ENST00000624920
ENST00000625064	ENST00000625064
ENST00000624646	ENST00000624646
ENST00000624893	ENST00000624893
ENST00000624765	ENST00000624765
ENST00000624919	ENST00000624919
ENST00000623032	ENST00000623032
ENST00000624786	ENST00000624786
ENST00000629902	ENST00000629902
ENST00000626977	ENST00000626977
ENST00000628622	ENST00000628622
ENST00000626237	ENST00000626237
ENST00000626825	ENST00000626825
ENST00000630447	ENST00000630447
ENST00000627627	ENST00000627627
ENST00000629393	ENST00000629393
ENST00000631338	ENST00000631338
ENST00000628401	ENST00000628401
ENST00000434786	ENST00000434786
ENST00000626479	ENST00000626479
ENST00000626826	ENST00000626826
ENST00000626826	ENST00000561320
ENST00000629058	ENST00000629058
ENST00000414621	ENST00000414621
ENST00000626300	ENST00000626300
ENST00000625218	ENST00000625218
ENST00000628457	ENST00000628457
ENST00000629776	ENST00000629776
ENST00000629214	ENST00000629214
ENST00000632346	ENST00000632346
ENST00000632063	ENST00000632063
ENST00000631401	ENST00000631401
ENST00000635373	ENST00000635373
ENST00000409439	ENST00000409439
ENST00000635495	ENST00000635495
ENST00000450440	ENST00000450440
ENST00000634744	ENST00000634744
ENST00000635444	ENST00000635444
ENST00000634357	ENST00000634357
ENST00000635091	ENST00000635091
ENST00000635124	ENST00000635124
ENST00000635390	ENST00000635390
ENST00000635591	ENST00000635591
ENST00000504943	ENST00000504943
ENST00000381361	ENST00000381361
ENST00000411861	ENST00000411861
ENST00000412730	ENST00000412730
ENST00000504876	ENST00000504876
ENST00000423222	ENST00000423222
ENST00000295549	ENST00000295549
ENST00000448136	ENST00000448136
ENST00000625168	ENST00000625168
ENST00000585445	ENST00000585445
ENST00000523683	ENST00000523683
ENST00000304425	ENST00000304425
ENST00000359074	ENST00000359074
ENST00000460249	ENST00000460249
ENST00000321517	ENST00000321517
ENST00000561223	ENST00000561223
ENST00000323813	ENST00000323813
ENST00000525578	ENST00000525578
ENST00000395172	ENST00000395172
ENST00000317114	ENST00000317114
ENST00000326677	ENST00000326677
ENST00000414722	ENST00000414722
ENST00000314957	ENST00000314957
ENST00000325660	ENST00000325660
ENST00000320322	ENST00000320322
ENST00000315707	ENST00000315707
ENST00000325042	ENST00000325042
ENST00000313807	ENST00000313807
ENST00000317122	ENST00000317122
ENST00000412553	ENST00000412553
ENST00000318186	ENST00000318186
ENST00000316124	ENST00000316124
ENST00000332965	ENST00000332965
ENST00000359941	ENST00000359941
ENST00000330539	ENST00000330539
ENST00000330551	ENST00000330551
ENST00000413848	ENST00000413848
ENST00000329618	ENST00000329618
ENST00000592946	ENST00000592946
ENST00000335142	ENST00000335142
ENST00000399387	ENST00000399387
ENST00000524252	ENST00000524252
ENST00000510714	ENST00000510714
ENST00000343999	ENST00000343999
ENST00000340779	ENST00000340779
ENST00000355430	ENST00000355430
ENST00000357412	ENST00000357412
ENST00000512692	ENST00000512692
ENST00000360656	ENST00000360656
ENST00000623254	ENST00000623254
ENST00000356684	ENST00000356684
ENST00000366110	ENST00000366110
ENST00000366152	ENST00000366152
ENST00000366253	ENST00000366253
ENST00000420367	ENST00000420367
ENST00000453837	ENST00000453837
ENST00000366451	ENST00000366451
ENST00000437764	ENST00000437764
ENST00000367072	ENST00000367072
ENST00000367716	ENST00000367716
ENST00000369120	ENST00000369120
ENST00000369123	ENST00000369123
ENST00000369491	ENST00000369491
ENST00000369605	ENST00000369605
ENST00000369655	ENST00000369655
ENST00000370535	ENST00000370535
ENST00000371417	ENST00000371417
ENST00000419897	ENST00000419897
ENST00000412141	ENST00000412141
ENST00000373170	ENST00000373170
ENST00000412095	ENST00000412095
ENST00000376678	ENST00000376678
ENST00000376775	ENST00000376775
ENST00000377597	ENST00000377597
ENST00000377722	ENST00000377722
ENST00000377879	ENST00000377879
ENST00000378779	ENST00000378779
ENST00000522992	ENST00000522992
ENST00000379640	ENST00000379640
ENST00000380711	ENST00000380711
ENST00000380722	ENST00000380722
ENST00000382375	ENST00000382375
ENST00000485473	ENST00000485473
ENST00000420918	ENST00000420918
ENST00000392097	ENST00000392097
ENST00000504184	ENST00000504184
ENST00000457234	ENST00000457234
ENST00000397381	ENST00000397381
ENST00000397551	ENST00000397551
ENST00000397645	ENST00000397645
ENST00000398043	ENST00000398043
ENST00000494582	ENST00000494582
ENST00000398275	ENST00000398275
ENST00000417221	ENST00000417221
ENST00000398796	ENST00000398796
ENST00000398832	ENST00000398832
ENST00000583030	ENST00000583030
ENST00000439120	ENST00000439120
ENST00000427022	ENST00000427022
ENST00000399540	ENST00000399540
ENST00000399869	ENST00000399869
ENST00000399886	ENST00000399886
ENST00000400768	ENST00000400768
ENST00000401694	ENST00000401694
ENST00000405369	ENST00000405369
ENST00000404210	ENST00000404210
ENST00000586338	ENST00000586338
ENST00000406892	ENST00000406892
ENST00000407120	ENST00000407120
ENST00000409905	ENST00000409905
ENST00000409526	ENST00000409526
ENST00000409162	ENST00000409162
ENST00000409786	ENST00000409786
ENST00000331944	ENST00000331944
ENST00000428541	ENST00000428541
ENST00000430320	ENST00000430320
ENST00000439341	ENST00000439341
ENST00000430787	ENST00000430787
ENST00000443631	ENST00000443631
ENST00000366446	ENST00000366446
ENST00000439703	ENST00000439703
ENST00000431708	ENST00000431708
ENST00000424244	ENST00000424244
ENST00000442777	ENST00000442777
ENST00000417135	ENST00000417135
ENST00000487567	ENST00000487567
ENST00000417112	ENST00000417112
ENST00000426702	ENST00000426702
ENST00000420850	ENST00000420850
ENST00000445974	ENST00000445974
ENST00000641158	ENST00000641158
ENST00000429469	ENST00000429469
ENST00000435163	ENST00000435163
ENST00000412349	ENST00000412349
ENST00000451914	ENST00000451914
ENST00000415965	ENST00000415965
ENST00000452366	ENST00000452366
ENST00000429139	ENST00000429139
ENST00000419400	ENST00000419400
ENST00000392929	ENST00000392929
ENST00000433446	ENST00000433446
ENST00000442411	ENST00000442411
ENST00000431770	ENST00000431770
ENST00000433519	ENST00000433519
ENST00000418474	ENST00000418474
ENST00000444986	ENST00000444986
ENST00000422022	ENST00000422022
ENST00000412294	ENST00000412294
ENST00000413969	ENST00000413969
ENST00000352271	ENST00000352271
ENST00000423943	ENST00000423943
ENST00000413820	ENST00000413820
ENST00000445586	ENST00000445586
ENST00000430988	ENST00000430988
ENST00000445442	ENST00000445442
ENST00000412171	ENST00000412171
ENST00000411525	ENST00000411525
ENST00000418525	ENST00000418525
ENST00000437920	ENST00000437920
ENST00000432922	ENST00000432922
ENST00000421185	ENST00000421185
ENST00000457079	ENST00000457079
ENST00000457457	ENST00000457457
ENST00000419211	ENST00000419211
ENST00000637940	ENST00000637940
ENST00000429328	ENST00000429328
ENST00000456189	ENST00000456189
ENST00000423924	ENST00000423924
ENST00000418833	ENST00000418833
ENST00000428809	ENST00000428809
ENST00000439559	ENST00000439559
ENST00000425089	ENST00000425089
ENST00000420498	ENST00000420498
ENST00000451318	ENST00000451318
ENST00000429480	ENST00000429480
ENST00000447909	ENST00000447909
ENST00000421964	ENST00000421964
ENST00000425325	ENST00000425325
ENST00000457253	ENST00000457253
ENST00000432673	ENST00000432673
ENST00000413074	ENST00000413074
ENST00000453666	ENST00000453666
ENST00000426483	ENST00000426483
ENST00000414676	ENST00000414676
ENST00000415590	ENST00000415590
ENST00000419628	ENST00000419628
ENST00000436054	ENST00000436054
ENST00000423477	ENST00000423477
ENST00000414209	ENST00000414209
ENST00000419697	ENST00000419697
ENST00000412855	ENST00000412855
ENST00000415530	ENST00000415530
ENST00000414382	ENST00000414382
ENST00000444330	ENST00000444330
ENST00000440403	ENST00000440403
ENST00000458146	ENST00000458146
ENST00000432377	ENST00000432377
ENST00000613309	ENST00000613309
ENST00000445039	ENST00000445039
ENST00000436530	ENST00000436530
ENST00000440985	ENST00000440985
ENST00000420876	ENST00000420876
ENST00000412203	ENST00000412203
ENST00000445498	ENST00000445498
ENST00000453216	ENST00000453216
ENST00000451368	ENST00000451368
ENST00000445808	ENST00000445808
ENST00000473798	ENST00000473798
ENST00000430683	ENST00000430683
ENST00000428932	ENST00000428932
ENST00000508189	ENST00000508189
ENST00000515608	ENST00000515608
ENST00000504932	ENST00000504932
ENST00000549844	ENST00000549844
ENST00000509036	ENST00000509036
ENST00000510469	ENST00000510469
ENST00000523081	ENST00000523081
ENST00000521204	ENST00000521204
ENST00000517884	ENST00000517884
ENST00000529369	ENST00000529369
ENST00000530897	ENST00000530897
ENST00000540868	ENST00000540868
ENST00000538329	ENST00000538329
ENST00000539116	ENST00000539116
ENST00000541574	ENST00000541574
ENST00000546421	ENST00000546421
ENST00000550380	ENST00000550380
ENST00000549565	ENST00000549565
ENST00000549388	ENST00000549388
ENST00000547799	ENST00000547799
ENST00000552026	ENST00000552026
ENST00000550263	ENST00000550263
ENST00000552415	ENST00000552415
ENST00000547748	ENST00000547748
ENST00000549683	ENST00000549683
ENST00000546852	ENST00000546852
ENST00000557350	ENST00000557350
ENST00000557524	ENST00000557524
ENST00000556762	ENST00000556762
ENST00000555966	ENST00000555966
ENST00000555032	ENST00000555032
ENST00000570282	ENST00000570282
ENST00000562656	ENST00000562656
ENST00000561762	ENST00000561762
ENST00000561672	ENST00000561672
ENST00000564956	ENST00000564956
ENST00000564834	ENST00000564834
ENST00000566056	ENST00000566056
ENST00000565797	ENST00000565797
ENST00000564479	ENST00000564479
ENST00000562956	ENST00000562956
ENST00000568244	ENST00000568244
ENST00000566383	ENST00000566383
ENST00000570945	ENST00000570945
ENST00000576871	ENST00000576871
ENST00000573220	ENST00000573220
ENST00000585072	ENST00000585072
ENST00000577853	ENST00000577853
ENST00000583934	ENST00000583934
ENST00000585877	ENST00000585877
ENST00000592431	ENST00000592431
ENST00000586389	ENST00000586389
ENST00000587150	ENST00000587150
ENST00000595649	ENST00000595649
ENST00000596206	ENST00000596206
ENST00000425267	ENST00000425267
ENST00000602435	ENST00000602435
ENST00000602946	ENST00000602946
ENST00000474115	ENST00000474115
ENST00000602478	ENST00000602478
ENST00000602953	ENST00000602953
ENST00000602813	ENST00000602813
ENST00000604992	ENST00000604992
ENST00000604546	ENST00000604546
ENST00000603791	ENST00000603791
ENST00000604818	ENST00000604818
ENST00000604760	ENST00000604760
ENST00000604660	ENST00000604660
ENST00000606994	ENST00000606994
ENST00000606069	ENST00000606069
ENST00000606070	ENST00000606070
ENST00000609924	ENST00000609924
ENST00000608721	ENST00000608721
ENST00000608799	ENST00000608799
ENST00000608012	ENST00000608012
ENST00000462662	ENST00000462662
ENST00000609281	ENST00000609281
ENST00000607928	ENST00000607928
ENST00000622889	ENST00000622889
ENST00000613438	ENST00000613438
ENST00000610908	ENST00000610908
ENST00000612330	ENST00000612330
ENST00000618845	ENST00000618845
ENST00000614364	ENST00000614364
ENST00000625195	ENST00000625195
ENST00000623899	ENST00000623899
ENST00000624401	ENST00000624401
ENST00000629357	ENST00000629357
ENST00000412426	ENST00000412426
ENST00000632982	ENST00000632982
ENST00000635177	ENST00000635177
ENST00000416200	ENST00000416200
ENST00000425254	ENST00000425254
ENST00000428646	ENST00000428646
ENST00000442226	ENST00000442226
ENST00000444130	ENST00000444130
ENST00000416398	ENST00000416398
ENST00000573167	ENST00000573167
ENST00000426282	ENST00000426282
ENST00000426615	ENST00000426615
ENST00000435733	ENST00000435733
ENST00000434912	ENST00000434912
ENST00000441028	ENST00000441028
ENST00000419080	ENST00000419080
ENST00000457120	ENST00000457120
ENST00000444188	ENST00000444188
ENST00000418567	ENST00000418567
ENST00000649818	ENST00000649818
ENST00000458080	ENST00000458080
ENST00000443196	ENST00000443196
ENST00000450544	ENST00000450544
ENST00000447956	ENST00000447956
ENST00000417559	ENST00000417559
ENST00000648417	ENST00000648417
ENST00000619942	ENST00000619942
ENST00000374432	ENST00000374432
ENST00000448096	ENST00000448096
ENST00000444196	ENST00000444196
ENST00000456535	ENST00000456535
ENST00000431097	ENST00000431097
ENST00000455414	ENST00000455414
ENST00000416951	ENST00000416951
ENST00000455744	ENST00000455744
ENST00000411630	ENST00000411630
ENST00000435466	ENST00000435466
ENST00000449069	ENST00000449069
ENST00000430537	ENST00000430537
ENST00000441882	ENST00000441882
ENST00000434384	ENST00000434384
ENST00000415031	ENST00000415031
ENST00000444155	ENST00000444155
ENST00000456775	ENST00000456775
ENST00000416575	ENST00000416575
ENST00000418430	ENST00000418430
ENST00000437867	ENST00000437867
ENST00000429315	ENST00000429315
ENST00000436506	ENST00000436506
ENST00000434401	ENST00000434401
ENST00000428292	ENST00000428292
ENST00000448264	ENST00000448264
ENST00000457147	ENST00000457147
ENST00000432866	ENST00000432866
ENST00000438575	ENST00000438575
ENST00000443034	ENST00000443034
ENST00000650882	ENST00000650882
ENST00000437601	ENST00000437601
ENST00000438290	ENST00000438290
ENST00000427015	ENST00000427015
ENST00000430250	ENST00000430250
ENST00000423869	ENST00000423869
ENST00000428940	ENST00000428940
ENST00000421143	ENST00000421143
ENST00000500093	ENST00000500093
ENST00000420509	ENST00000420509
ENST00000424774	ENST00000424774
ENST00000424435	ENST00000424435
ENST00000424215	ENST00000424215
ENST00000431985	ENST00000431985
ENST00000441331	ENST00000441331
ENST00000454219	ENST00000454219
ENST00000450784	ENST00000450784
ENST00000438877	ENST00000438877
ENST00000416894	ENST00000416894
ENST00000445884	ENST00000445884
ENST00000414798	ENST00000414798
ENST00000411553	ENST00000411553
ENST00000411553	ENST00000565493
ENST00000431924	ENST00000431924
ENST00000417262	ENST00000417262
ENST00000421275	ENST00000421275
ENST00000434999	ENST00000434999
ENST00000455966	ENST00000455966
ENST00000411904	ENST00000411904
ENST00000451095	ENST00000451095
ENST00000636202	ENST00000636202
ENST00000457435	ENST00000457435
ENST00000455754	ENST00000455754
ENST00000418945	ENST00000418945
ENST00000420762	ENST00000420762
ENST00000438002	ENST00000438002
ENST00000442130	ENST00000442130
ENST00000439207	ENST00000439207
ENST00000432246	ENST00000432246
ENST00000422040	ENST00000422040
ENST00000518942	ENST00000518942
ENST00000456721	ENST00000456721
ENST00000425499	ENST00000425499
ENST00000426037	ENST00000426037
ENST00000448241	ENST00000448241
ENST00000427341	ENST00000427341
ENST00000440726	ENST00000440726
ENST00000452481	ENST00000452481
ENST00000423008	ENST00000423008
ENST00000419450	ENST00000419450
ENST00000430904	ENST00000430904
ENST00000423600	ENST00000423600
ENST00000437615	ENST00000437615
ENST00000437899	ENST00000437899
ENST00000450995	ENST00000450995
ENST00000452391	ENST00000452391
ENST00000424219	ENST00000424219
ENST00000447139	ENST00000447139
ENST00000438181	ENST00000438181
ENST00000420563	ENST00000420563
ENST00000451507	ENST00000451507
ENST00000430494	ENST00000430494
ENST00000414157	ENST00000414157
ENST00000451496	ENST00000451496
ENST00000449168	ENST00000449168
ENST00000412075	ENST00000412075
ENST00000417800	ENST00000417800
ENST00000427929	ENST00000427929
ENST00000419694	ENST00000419694
ENST00000416263	ENST00000416263
ENST00000434627	ENST00000434627
ENST00000431558	ENST00000431558
ENST00000443165	ENST00000443165
ENST00000453914	ENST00000453914
ENST00000426468	ENST00000426468
ENST00000425384	ENST00000425384
ENST00000425384	ENST00000616896
ENST00000417273	ENST00000417273
ENST00000435388	ENST00000435388
ENST00000651897	ENST00000651897
ENST00000434301	ENST00000434301
ENST00000437898	ENST00000437898
ENST00000420981	ENST00000420981
ENST00000413560	ENST00000413560
ENST00000429588	ENST00000429588
ENST00000441348	ENST00000441348
ENST00000427644	ENST00000427644
ENST00000435491	ENST00000435491
ENST00000642830	ENST00000642830
ENST00000442526	ENST00000442526
ENST00000434020	ENST00000434020
ENST00000412178	ENST00000412178
ENST00000623351	ENST00000623351
ENST00000436469	ENST00000436469
ENST00000442636	ENST00000442636
ENST00000412951	ENST00000412951
ENST00000418244	ENST00000418244
ENST00000453951	ENST00000453951
ENST00000447206	ENST00000447206
ENST00000421685	ENST00000421685
ENST00000423715	ENST00000423715
ENST00000430643	ENST00000430643
ENST00000427671	ENST00000427671
ENST00000427157	ENST00000427157
ENST00000430897	ENST00000430897
ENST00000419993	ENST00000419993
ENST00000413602	ENST00000413602
ENST00000425678	ENST00000425678
ENST00000425666	ENST00000425666
ENST00000413818	ENST00000413818
ENST00000422763	ENST00000422763
ENST00000447910	ENST00000447910
ENST00000414314	ENST00000414314
ENST00000506914	ENST00000506914
ENST00000435434	ENST00000435434
ENST00000414141	ENST00000414141
ENST00000414038	ENST00000414038
ENST00000426205	ENST00000426205
ENST00000527434	ENST00000527434
ENST00000434051	ENST00000434051
ENST00000429444	ENST00000429444
ENST00000434309	ENST00000434309
ENST00000235290	ENST00000235290
ENST00000436105	ENST00000436105
ENST00000428865	ENST00000428865
ENST00000451795	ENST00000451795
ENST00000454185	ENST00000454185
ENST00000411453	ENST00000411453
ENST00000419571	ENST00000419571
ENST00000415330	ENST00000415330
ENST00000452148	ENST00000452148
ENST00000420651	ENST00000420651
ENST00000440574	ENST00000440574
ENST00000449391	ENST00000449391
ENST00000449714	ENST00000449714
ENST00000420537	ENST00000420537
ENST00000454869	ENST00000454869
ENST00000441644	ENST00000441644
ENST00000452962	ENST00000452962
ENST00000449923	ENST00000449923
ENST00000421483	ENST00000421483
ENST00000451545	ENST00000451545
ENST00000650393	ENST00000650393
ENST00000465755	ENST00000465755
ENST00000421735	ENST00000421735
ENST00000435932	ENST00000435932
ENST00000411579	ENST00000411579
ENST00000419422	ENST00000419422
ENST00000423408	ENST00000423408
ENST00000414452	ENST00000414452
ENST00000452399	ENST00000452399
ENST00000447565	ENST00000447565
ENST00000429630	ENST00000429630
ENST00000440664	ENST00000440664
ENST00000415647	ENST00000415647
ENST00000416046	ENST00000416046
ENST00000457303	ENST00000457303
ENST00000447795	ENST00000447795
ENST00000450426	ENST00000450426
ENST00000411824	ENST00000411824
ENST00000447508	ENST00000447508
ENST00000426029	ENST00000426029
ENST00000443778	ENST00000443778
ENST00000435237	ENST00000435237
ENST00000447535	ENST00000447535
ENST00000417232	ENST00000417232
ENST00000429755	ENST00000429755
ENST00000418372	ENST00000418372
ENST00000423907	ENST00000423907
ENST00000453011	ENST00000453011
ENST00000433690	ENST00000433690
ENST00000419459	ENST00000419459
ENST00000429282	ENST00000429282
ENST00000415124	ENST00000415124
ENST00000436373	ENST00000436373
ENST00000650063	ENST00000650063
ENST00000413983	ENST00000413983
ENST00000430375	ENST00000430375
ENST00000435497	ENST00000435497
ENST00000437416	ENST00000437416
ENST00000416221	ENST00000416221
ENST00000447691	ENST00000447691
ENST00000418271	ENST00000418271
ENST00000448373	ENST00000448373
ENST00000435024	ENST00000435024
ENST00000448948	ENST00000448948
ENST00000426270	ENST00000426270
ENST00000447430	ENST00000447430
ENST00000435649	ENST00000435649
ENST00000425350	ENST00000425350
ENST00000424989	ENST00000424989
ENST00000457407	ENST00000457407
ENST00000419083	ENST00000419083
ENST00000366134	ENST00000366134
ENST00000425698	ENST00000425698
ENST00000428667	ENST00000428667
ENST00000439058	ENST00000439058
ENST00000449852	ENST00000449852
ENST00000423122	ENST00000423122
ENST00000439325	ENST00000439325
ENST00000608176	ENST00000608176
ENST00000426519	ENST00000426519
ENST00000455011	ENST00000455011
ENST00000455071	ENST00000455071
ENST00000426725	ENST00000426725
ENST00000418041	ENST00000418041
ENST00000412690	ENST00000412690
ENST00000430920	ENST00000430920
ENST00000434306	ENST00000434306
ENST00000428732	ENST00000428732
ENST00000571138	ENST00000571138
ENST00000430429	ENST00000430429
ENST00000419921	ENST00000419921
ENST00000437322	ENST00000437322
ENST00000610122	ENST00000610122
ENST00000428642	ENST00000428642
ENST00000411573	ENST00000411573
ENST00000412639	ENST00000412639
ENST00000447908	ENST00000447908
ENST00000428207	ENST00000428207
ENST00000434182	ENST00000434182
ENST00000456333	ENST00000456333
ENST00000456198	ENST00000456198
ENST00000415582	ENST00000415582
ENST00000446423	ENST00000446423
ENST00000413185	ENST00000413185
ENST00000424948	ENST00000424948
ENST00000416982	ENST00000416982
ENST00000442428	ENST00000442428
ENST00000414386	ENST00000414386
ENST00000450445	ENST00000450445
ENST00000434081	ENST00000434081
ENST00000470375	ENST00000470375
ENST00000411615	ENST00000411615
ENST00000442712	ENST00000442712
ENST00000432658	ENST00000432658
ENST00000429228	ENST00000429228
ENST00000422749	ENST00000422749
ENST00000436248	ENST00000436248
ENST00000429167	ENST00000429167
ENST00000366441	ENST00000366441
ENST00000418927	ENST00000418927
ENST00000430391	ENST00000430391
ENST00000446789	ENST00000446789
ENST00000429281	ENST00000429281
ENST00000433219	ENST00000433219
ENST00000430546	ENST00000430546
ENST00000435067	ENST00000435067
ENST00000412485	ENST00000412485
ENST00000433061	ENST00000433061
ENST00000454429	ENST00000454429
ENST00000441978	ENST00000441978
ENST00000356047	ENST00000356047
ENST00000452846	ENST00000452846
ENST00000440498	ENST00000440498
ENST00000457356	ENST00000457356
ENST00000453229	ENST00000453229
ENST00000417930	ENST00000417930
ENST00000458154	ENST00000458154
ENST00000432230	ENST00000432230
ENST00000453135	ENST00000453135
ENST00000443679	ENST00000443679
ENST00000446246	ENST00000446246
ENST00000414686	ENST00000414686
ENST00000650286	ENST00000650286
ENST00000445514	ENST00000445514
ENST00000448327	ENST00000448327
ENST00000415033	ENST00000415033
ENST00000413430	ENST00000413430
ENST00000444200	ENST00000444200
ENST00000452809	ENST00000452809
ENST00000417381	ENST00000417381
ENST00000465436	ENST00000465436
ENST00000441716	ENST00000441716
ENST00000421976	ENST00000421976
ENST00000456896	ENST00000456896
ENST00000430140	ENST00000430140
ENST00000429010	ENST00000429010
ENST00000437677	ENST00000437677
ENST00000439759	ENST00000439759
ENST00000457746	ENST00000457746
ENST00000412754	ENST00000412754
ENST00000429530	ENST00000429530
ENST00000456755	ENST00000456755
ENST00000452690	ENST00000452690
ENST00000416826	ENST00000416826
ENST00000444379	ENST00000444379
ENST00000413332	ENST00000413332
ENST00000415536	ENST00000415536
ENST00000418255	ENST00000418255
ENST00000433442	ENST00000433442
ENST00000424075	ENST00000424075
ENST00000425081	ENST00000425081
ENST00000448117	ENST00000448117
ENST00000433673	ENST00000433673
ENST00000431422	ENST00000431422
ENST00000442621	ENST00000442621
ENST00000416220	ENST00000416220
ENST00000427796	ENST00000427796
ENST00000413904	ENST00000413904
ENST00000413145	ENST00000413145
ENST00000416959	ENST00000416959
ENST00000441085	ENST00000441085
ENST00000412381	ENST00000412381
ENST00000423714	ENST00000423714
ENST00000418821	ENST00000418821
ENST00000425916	ENST00000425916
ENST00000452787	ENST00000452787
ENST00000429872	ENST00000429872
ENST00000651151	ENST00000651151
ENST00000450451	ENST00000450451
ENST00000411433	ENST00000411433
ENST00000650998	ENST00000650998
ENST00000445997	ENST00000445997
ENST00000424308	ENST00000424308
ENST00000455524	ENST00000455524
ENST00000617436	ENST00000617436
ENST00000426965	ENST00000426965
ENST00000443579	ENST00000443579
ENST00000426166	ENST00000426166
ENST00000425750	ENST00000425750
ENST00000422847	ENST00000422847
ENST00000416182	ENST00000416182
ENST00000437014	ENST00000437014
ENST00000433071	ENST00000433071
ENST00000435301	ENST00000435301
ENST00000418403	ENST00000418403
ENST00000413129	ENST00000413129
ENST00000606334	ENST00000606334
ENST00000457336	ENST00000457336
ENST00000643090	ENST00000643090
ENST00000413792	ENST00000413792
ENST00000426023	ENST00000426023
ENST00000446355	ENST00000446355
ENST00000435695	ENST00000435695
ENST00000413452	ENST00000413452
ENST00000414894	ENST00000414894
ENST00000381181	ENST00000381181
ENST00000446167	ENST00000446167
ENST00000455503	ENST00000455503
ENST00000421498	ENST00000421498
ENST00000418557	ENST00000418557
ENST00000414765	ENST00000414765
ENST00000414876	ENST00000414876
ENST00000422971	ENST00000422971
ENST00000416261	ENST00000416261
ENST00000422124	ENST00000422124
ENST00000451530	ENST00000451530
ENST00000435049	ENST00000435049
ENST00000436383	ENST00000436383
ENST00000649548	ENST00000649548
ENST00000450713	ENST00000450713
ENST00000461864	ENST00000461864
ENST00000422294	ENST00000422294
ENST00000470263	ENST00000470263
ENST00000461931	ENST00000461931
ENST00000453677	ENST00000453677
ENST00000496389	ENST00000496389
ENST00000463755	ENST00000463755
ENST00000483525	ENST00000483525
ENST00000473756	ENST00000473756
ENST00000484046	ENST00000484046
ENST00000478468	ENST00000478468
ENST00000430034	ENST00000430034
ENST00000648846	ENST00000648846
ENST00000466292	ENST00000466292
ENST00000462497	ENST00000462497
ENST00000481773	ENST00000481773
ENST00000457510	ENST00000457510
ENST00000416202	ENST00000416202
ENST00000478294	ENST00000478294
ENST00000415336	ENST00000415336
ENST00000483834	ENST00000483834
ENST00000464673	ENST00000464673
ENST00000471357	ENST00000471357
ENST00000476385	ENST00000476385
ENST00000607781	ENST00000607781
ENST00000462931	ENST00000462931
ENST00000463449	ENST00000463449
ENST00000462431	ENST00000462431
ENST00000497885	ENST00000497885
ENST00000498693	ENST00000498693
ENST00000458624	ENST00000458624
ENST00000464242	ENST00000464242
ENST00000438872	ENST00000438872
ENST00000489011	ENST00000489011
ENST00000424112	ENST00000424112
ENST00000472890	ENST00000472890
ENST00000419931	ENST00000419931
ENST00000469484	ENST00000469484
ENST00000455557	ENST00000455557
ENST00000482985	ENST00000482985
ENST00000500941	ENST00000500941
ENST00000500733	ENST00000500733
ENST00000501499	ENST00000501499
ENST00000501068	ENST00000501068
ENST00000499667	ENST00000499667
ENST00000501164	ENST00000501164
ENST00000500800	ENST00000500800
ENST00000498979	ENST00000498979
ENST00000649327	ENST00000649327
ENST00000499601	ENST00000499601
ENST00000499242	ENST00000499242
ENST00000500496	ENST00000500496
ENST00000500698	ENST00000500698
ENST00000501579	ENST00000501579
ENST00000421004	ENST00000421004
ENST00000499008	ENST00000499008
ENST00000500527	ENST00000500527
ENST00000498940	ENST00000498940
ENST00000520348	ENST00000520348
ENST00000499346	ENST00000499346
ENST00000499452	ENST00000499452
ENST00000500232	ENST00000500232
ENST00000501011	ENST00000501011
ENST00000500118	ENST00000500118
